country,year,gender,employment_type,economic_activity,employees_thousands,data_quality,data_source,indicator
Uganda,2019,Total,Nature of job: Persons with informal main job,Economic activity (ISIC-Rev.4): A. Agriculture; forestry and fishing,823.272,Normal,HIES - National Household Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2019,Total,Nature of job: Persons with informal main job,Economic activity (ISIC-Rev.4): B. Mining and quarrying,29.969,Unreliable,HIES - National Household Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2019,Total,Nature of job: Persons with informal main job,Economic activity (ISIC-Rev.4): C. Manufacturing,254.915,Normal,HIES - National Household Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2019,Total,Nature of job: Persons with informal main job,"Economic activity (ISIC-Rev.4): D. Electricity; gas, steam and air conditioning supply",16.232,Unreliable,HIES - National Household Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2019,Total,Nature of job: Persons with informal main job,Economic activity (ISIC-Rev.4): F. Construction,530.304,Normal,HIES - National Household Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2019,Total,Nature of job: Persons with informal main job,Economic activity (ISIC-Rev.4): G. Wholesale and retail trade; repair of motor vehicles and motorcycles,324.803,Normal,HIES - National Household Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2019,Total,Nature of job: Persons with informal main job,Economic activity (ISIC-Rev.4): H. Transportation and storage,340.773,Normal,HIES - National Household Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2019,Total,Nature of job: Persons with informal main job,Economic activity (ISIC-Rev.4): I. Accommodation and food service activities,119.42,Normal,HIES - National Household Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2019,Total,Nature of job: Persons with informal main job,Economic activity (ISIC-Rev.4): J. Information and communication,27.329,Unreliable,HIES - National Household Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2019,Total,Nature of job: Persons with informal main job,Economic activity (ISIC-Rev.4): K. Financial and insurance activities,11.75,Unreliable,HIES - National Household Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2019,Total,Nature of job: Persons with informal main job,Economic activity (ISIC-Rev.4): L. Real estate activities,20.193,Unreliable,HIES - National Household Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2019,Total,Nature of job: Persons with informal main job,"Economic activity (ISIC-Rev.4): M. Professional, scientific and technical activities",46.836,Unreliable,HIES - National Household Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2019,Total,Nature of job: Persons with informal main job,Economic activity (ISIC-Rev.4): N. Administrative and support service activities,47.387,Normal,HIES - National Household Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2019,Total,Nature of job: Persons with informal main job,Economic activity (ISIC-Rev.4): O. Public administration and defence; compulsory social security,52.044,Unreliable,HIES - National Household Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2019,Total,Nature of job: Persons with informal main job,Economic activity (ISIC-Rev.4): P. Education,463.99,Normal,HIES - National Household Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2019,Total,Nature of job: Persons with informal main job,Economic activity (ISIC-Rev.4): Q. Human health and social work activities,135.654,Normal,HIES - National Household Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2019,Total,Nature of job: Persons with informal main job,"Economic activity (ISIC-Rev.4): R. Arts, entertainment and recreation",37.533,Unreliable,HIES - National Household Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2019,Total,Nature of job: Persons with informal main job,Economic activity (ISIC-Rev.4): S. Other service activities,437.217,Normal,HIES - National Household Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2019,Total,Nature of job: Persons with informal main job,Economic activity (ISIC-Rev.4): T. Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,83.867,Normal,HIES - National Household Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2019,Total,Nature of job: Persons with formal main job,Economic activity (ISIC-Rev.4): Total,716.874,Normal,HIES - National Household Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2019,Total,Nature of job: Persons with formal main job,Economic activity (ISIC-Rev.4): C. Manufacturing,43.963,Unreliable,HIES - National Household Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2019,Total,Nature of job: Persons with formal main job,Economic activity (ISIC-Rev.4): K. Financial and insurance activities,42.47,Unreliable,HIES - National Household Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2019,Total,Nature of job: Persons with formal main job,"Economic activity (ISIC-Rev.4): M. Professional, scientific and technical activities",76.053,Normal,HIES - National Household Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2019,Total,Nature of job: Persons with formal main job,Economic activity (ISIC-Rev.4): N. Administrative and support service activities,19.157,Unreliable,HIES - National Household Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2019,Total,Nature of job: Persons with formal main job,Economic activity (ISIC-Rev.4): O. Public administration and defence; compulsory social security,58.271,Normal,HIES - National Household Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2019,Total,Nature of job: Persons with formal main job,Economic activity (ISIC-Rev.4): P. Education,334.124,Normal,HIES - National Household Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2019,Total,Nature of job: Persons with formal main job,Economic activity (ISIC-Rev.4): Q. Human health and social work activities,46.849,Normal,HIES - National Household Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2019,Total,Nature of job: Persons with formal main job,Economic activity (ISIC-Rev.4): S. Other service activities,24.628,Unreliable,HIES - National Household Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2019,Male,Nature of job: Total,Economic activity (ISIC-Rev.4): Total,3083.844,Normal,HIES - National Household Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2019,Male,Nature of job: Total,Economic activity (ISIC-Rev.4): A. Agriculture; forestry and fishing,563.621,Normal,HIES - National Household Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2019,Male,Nature of job: Total,Economic activity (ISIC-Rev.4): B. Mining and quarrying,29.969,Unreliable,HIES - National Household Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2019,Male,Nature of job: Total,Economic activity (ISIC-Rev.4): C. Manufacturing,249.605,Normal,HIES - National Household Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2019,Male,Nature of job: Total,"Economic activity (ISIC-Rev.4): D. Electricity; gas, steam and air conditioning supply",24.41,Unreliable,HIES - National Household Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2019,Male,Nature of job: Total,Economic activity (ISIC-Rev.4): F. Construction,536.034,Normal,HIES - National Household Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2019,Male,Nature of job: Total,Economic activity (ISIC-Rev.4): G. Wholesale and retail trade; repair of motor vehicles and motorcycles,252.81,Normal,HIES - National Household Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2019,Male,Nature of job: Total,Economic activity (ISIC-Rev.4): H. Transportation and storage,345.57,Normal,HIES - National Household Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2019,Male,Nature of job: Total,Economic activity (ISIC-Rev.4): I. Accommodation and food service activities,44.138,Unreliable,HIES - National Household Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2019,Male,Nature of job: Total,Economic activity (ISIC-Rev.4): J. Information and communication,22.64,Unreliable,HIES - National Household Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2019,Male,Nature of job: Total,Economic activity (ISIC-Rev.4): L. Real estate activities,9.12,Unreliable,HIES - National Household Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2019,Male,Nature of job: Total,"Economic activity (ISIC-Rev.4): M. Professional, scientific and technical activities",92.394,Normal,HIES - National Household Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2019,Male,Nature of job: Total,Economic activity (ISIC-Rev.4): N. Administrative and support service activities,45.508,Normal,HIES - National Household Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2019,Male,Nature of job: Total,Economic activity (ISIC-Rev.4): O. Public administration and defence; compulsory social security,94.528,Normal,HIES - National Household Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2019,Male,Nature of job: Total,Economic activity (ISIC-Rev.4): P. Education,367.094,Normal,HIES - National Household Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2019,Male,Nature of job: Total,Economic activity (ISIC-Rev.4): Q. Human health and social work activities,114.488,Normal,HIES - National Household Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2019,Male,Nature of job: Total,"Economic activity (ISIC-Rev.4): R. Arts, entertainment and recreation",24.742,Unreliable,HIES - National Household Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2019,Male,Nature of job: Total,Economic activity (ISIC-Rev.4): S. Other service activities,229.495,Normal,HIES - National Household Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2019,Male,Nature of job: Total,Economic activity (ISIC-Rev.4): T. Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,16.112,Unreliable,HIES - National Household Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2019,Male,Nature of job: Persons with informal main job,Economic activity (ISIC-Rev.4): Total,2644.542,Normal,HIES - National Household Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2019,Male,Nature of job: Persons with informal main job,Economic activity (ISIC-Rev.4): A. Agriculture; forestry and fishing,562.499,Normal,HIES - National Household Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2019,Male,Nature of job: Persons with informal main job,Economic activity (ISIC-Rev.4): B. Mining and quarrying,29.969,Unreliable,HIES - National Household Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2019,Male,Nature of job: Persons with informal main job,Economic activity (ISIC-Rev.4): C. Manufacturing,208.871,Normal,HIES - National Household Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2019,Male,Nature of job: Persons with informal main job,"Economic activity (ISIC-Rev.4): D. Electricity; gas, steam and air conditioning supply",16.232,Unreliable,HIES - National Household Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2019,Male,Nature of job: Persons with informal main job,Economic activity (ISIC-Rev.4): F. Construction,528.421,Normal,HIES - National Household Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2019,Male,Nature of job: Persons with informal main job,Economic activity (ISIC-Rev.4): G. Wholesale and retail trade; repair of motor vehicles and motorcycles,240.051,Normal,HIES - National Household Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2019,Male,Nature of job: Persons with informal main job,Economic activity (ISIC-Rev.4): H. Transportation and storage,333.256,Normal,HIES - National Household Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2019,Male,Nature of job: Persons with informal main job,Economic activity (ISIC-Rev.4): I. Accommodation and food service activities,40.332,Unreliable,HIES - National Household Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2019,Male,Nature of job: Persons with informal main job,Economic activity (ISIC-Rev.4): J. Information and communication,12.489,Unreliable,HIES - National Household Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2019,Male,Nature of job: Persons with informal main job,Economic activity (ISIC-Rev.4): L. Real estate activities,9.12,Unreliable,HIES - National Household Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2019,Male,Nature of job: Persons with informal main job,"Economic activity (ISIC-Rev.4): M. Professional, scientific and technical activities",29.255,Unreliable,HIES - National Household Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2019,Male,Nature of job: Persons with informal main job,Economic activity (ISIC-Rev.4): N. Administrative and support service activities,32.024,Unreliable,HIES - National Household Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2019,Male,Nature of job: Persons with informal main job,Economic activity (ISIC-Rev.4): O. Public administration and defence; compulsory social security,44.335,Unreliable,HIES - National Household Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2019,Male,Nature of job: Persons with informal main job,Economic activity (ISIC-Rev.4): P. Education,209.147,Normal,HIES - National Household Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2019,Male,Nature of job: Persons with informal main job,Economic activity (ISIC-Rev.4): Q. Human health and social work activities,97.002,Normal,HIES - National Household Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2019,Male,Nature of job: Persons with informal main job,"Economic activity (ISIC-Rev.4): R. Arts, entertainment and recreation",24.742,Unreliable,HIES - National Household Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2019,Male,Nature of job: Persons with informal main job,Economic activity (ISIC-Rev.4): S. Other service activities,204.867,Normal,HIES - National Household Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2019,Male,Nature of job: Persons with informal main job,Economic activity (ISIC-Rev.4): T. Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,16.112,Unreliable,HIES - National Household Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2019,Male,Nature of job: Persons with formal main job,Economic activity (ISIC-Rev.4): Total,439.302,Normal,HIES - National Household Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2019,Male,Nature of job: Persons with formal main job,Economic activity (ISIC-Rev.4): C. Manufacturing,40.734,Unreliable,HIES - National Household Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2019,Male,Nature of job: Persons with formal main job,"Economic activity (ISIC-Rev.4): M. Professional, scientific and technical activities",63.139,Unreliable,HIES - National Household Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2019,Male,Nature of job: Persons with formal main job,Economic activity (ISIC-Rev.4): N. Administrative and support service activities,13.485,Unreliable,HIES - National Household Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2019,Male,Nature of job: Persons with formal main job,Economic activity (ISIC-Rev.4): O. Public administration and defence; compulsory social security,50.192,Normal,HIES - National Household Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2019,Male,Nature of job: Persons with formal main job,Economic activity (ISIC-Rev.4): P. Education,157.947,Normal,HIES - National Household Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2019,Male,Nature of job: Persons with formal main job,Economic activity (ISIC-Rev.4): Q. Human health and social work activities,17.485,Unreliable,HIES - National Household Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2019,Male,Nature of job: Persons with formal main job,Economic activity (ISIC-Rev.4): S. Other service activities,24.628,Unreliable,HIES - National Household Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2019,Female,Nature of job: Total,Economic activity (ISIC-Rev.4): Total,1442.689,Normal,HIES - National Household Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2019,Female,Nature of job: Total,Economic activity (ISIC-Rev.4): A. Agriculture; forestry and fishing,260.773,Normal,HIES - National Household Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2019,Female,Nature of job: Total,Economic activity (ISIC-Rev.4): C. Manufacturing,49.273,Normal,HIES - National Household Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2019,Female,Nature of job: Total,Economic activity (ISIC-Rev.4): G. Wholesale and retail trade; repair of motor vehicles and motorcycles,84.752,Normal,HIES - National Household Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2019,Female,Nature of job: Total,Economic activity (ISIC-Rev.4): I. Accommodation and food service activities,80.694,Normal,HIES - National Household Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2019,Female,Nature of job: Total,Economic activity (ISIC-Rev.4): J. Information and communication,16.64,Unreliable,HIES - National Household Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2019,Female,Nature of job: Total,Economic activity (ISIC-Rev.4): K. Financial and insurance activities,37.134,Unreliable,HIES - National Household Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2019,Female,Nature of job: Total,"Economic activity (ISIC-Rev.4): M. Professional, scientific and technical activities",30.495,Unreliable,HIES - National Household Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2019,Female,Nature of job: Total,Economic activity (ISIC-Rev.4): N. Administrative and support service activities,21.035,Unreliable,HIES - National Household Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2019,Female,Nature of job: Total,Economic activity (ISIC-Rev.4): O. Public administration and defence; compulsory social security,15.787,Unreliable,HIES - National Household Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2019,Female,Nature of job: Total,Economic activity (ISIC-Rev.4): P. Education,431.02,Normal,HIES - National Household Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2019,Female,Nature of job: Total,Economic activity (ISIC-Rev.4): Q. Human health and social work activities,68.015,Normal,HIES - National Household Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2019,Female,Nature of job: Total,Economic activity (ISIC-Rev.4): S. Other service activities,232.35,Normal,HIES - National Household Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2019,Female,Nature of job: Total,Economic activity (ISIC-Rev.4): T. Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,67.755,Normal,HIES - National Household Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2019,Female,Nature of job: Persons with informal main job,Economic activity (ISIC-Rev.4): Total,1165.117,Normal,HIES - National Household Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2019,Female,Nature of job: Persons with informal main job,Economic activity (ISIC-Rev.4): A. Agriculture; forestry and fishing,260.773,Normal,HIES - National Household Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2019,Female,Nature of job: Persons with informal main job,Economic activity (ISIC-Rev.4): C. Manufacturing,46.044,Unreliable,HIES - National Household Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2019,Female,Nature of job: Persons with informal main job,Economic activity (ISIC-Rev.4): G. Wholesale and retail trade; repair of motor vehicles and motorcycles,84.752,Normal,HIES - National Household Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2019,Female,Nature of job: Persons with informal main job,Economic activity (ISIC-Rev.4): I. Accommodation and food service activities,79.088,Normal,HIES - National Household Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2019,Female,Nature of job: Persons with informal main job,Economic activity (ISIC-Rev.4): J. Information and communication,14.84,Unreliable,HIES - National Household Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2019,Female,Nature of job: Persons with informal main job,Economic activity (ISIC-Rev.4): P. Education,254.843,Normal,HIES - National Household Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2019,Female,Nature of job: Persons with informal main job,Economic activity (ISIC-Rev.4): Q. Human health and social work activities,38.652,Unreliable,HIES - National Household Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2019,Female,Nature of job: Persons with informal main job,Economic activity (ISIC-Rev.4): S. Other service activities,232.35,Normal,HIES - National Household Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2019,Female,Nature of job: Persons with informal main job,Economic activity (ISIC-Rev.4): T. Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,67.755,Normal,HIES - National Household Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2019,Female,Nature of job: Persons with formal main job,Economic activity (ISIC-Rev.4): Total,277.572,Normal,HIES - National Household Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2019,Female,Nature of job: Persons with formal main job,"Economic activity (ISIC-Rev.4): M. Professional, scientific and technical activities",12.913,Unreliable,HIES - National Household Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2019,Female,Nature of job: Persons with formal main job,Economic activity (ISIC-Rev.4): P. Education,176.177,Normal,HIES - National Household Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2019,Female,Nature of job: Persons with formal main job,Economic activity (ISIC-Rev.4): Q. Human health and social work activities,29.363,Unreliable,HIES - National Household Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2017,Total,Nature of job: Total,Economic activity (Broad sector): Total,3064.12,Break in series,LFS - National Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2017,Total,Nature of job: Total,Economic activity (Broad sector): Agriculture,986.013,Break in series,LFS - National Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2017,Total,Nature of job: Total,Economic activity (Broad sector): Non-agriculture,2078.107,Break in series,LFS - National Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2017,Total,Nature of job: Total,Economic activity (Broad sector): Industry,527.949,Break in series,LFS - National Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2017,Total,Nature of job: Total,Economic activity (Broad sector): Services,1549.422,Break in series,LFS - National Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2017,Total,Nature of job: Persons with informal main job,Economic activity (Broad sector): Total,2475.196,Break in series,LFS - National Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2017,Total,Nature of job: Persons with informal main job,Economic activity (Broad sector): Agriculture,912.034,Break in series,LFS - National Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2017,Total,Nature of job: Persons with informal main job,Economic activity (Broad sector): Non-agriculture,1563.162,Break in series,LFS - National Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2017,Total,Nature of job: Persons with informal main job,Economic activity (Broad sector): Industry,460.236,Break in series,LFS - National Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2017,Total,Nature of job: Persons with informal main job,Economic activity (Broad sector): Services,1102.189,Break in series,LFS - National Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2017,Total,Nature of job: Persons with formal main job,Economic activity (Broad sector): Total,588.925,Break in series,LFS - National Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2017,Total,Nature of job: Persons with formal main job,Economic activity (Broad sector): Agriculture,73.979,Break in series,LFS - National Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2017,Total,Nature of job: Persons with formal main job,Economic activity (Broad sector): Non-agriculture,514.946,Break in series,LFS - National Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2017,Total,Nature of job: Persons with formal main job,Economic activity (Broad sector): Industry,67.712,Break in series,LFS - National Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2017,Total,Nature of job: Persons with formal main job,Economic activity (Broad sector): Services,447.233,Break in series,LFS - National Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2017,Male,Nature of job: Total,Economic activity (Broad sector): Total,2050.307,Break in series,LFS - National Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2017,Male,Nature of job: Total,Economic activity (Broad sector): Agriculture,678.499,Break in series,LFS - National Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2017,Male,Nature of job: Total,Economic activity (Broad sector): Non-agriculture,1371.808,Break in series,LFS - National Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2017,Male,Nature of job: Total,Economic activity (Broad sector): Industry,465.417,Break in series,LFS - National Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2017,Male,Nature of job: Total,Economic activity (Broad sector): Services,906.391,Break in series,LFS - National Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2017,Male,Nature of job: Persons with informal main job,Economic activity (Broad sector): Total,1660.673,Break in series,LFS - National Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2017,Male,Nature of job: Persons with informal main job,Economic activity (Broad sector): Agriculture,624.684,Break in series,LFS - National Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2017,Male,Nature of job: Persons with informal main job,Economic activity (Broad sector): Non-agriculture,1035.988,Break in series,LFS - National Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2017,Male,Nature of job: Persons with informal main job,Economic activity (Broad sector): Industry,402.794,Break in series,LFS - National Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2017,Male,Nature of job: Persons with informal main job,Economic activity (Broad sector): Services,633.194,Break in series,LFS - National Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2017,Male,Nature of job: Persons with formal main job,Economic activity (Broad sector): Total,389.634,Break in series,LFS - National Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2017,Male,Nature of job: Persons with formal main job,Economic activity (Broad sector): Agriculture,53.815,Break in series,LFS - National Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2017,Male,Nature of job: Persons with formal main job,Economic activity (Broad sector): Non-agriculture,335.82,Break in series,LFS - National Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2017,Male,Nature of job: Persons with formal main job,Economic activity (Broad sector): Industry,62.623,Break in series,LFS - National Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2017,Male,Nature of job: Persons with formal main job,Economic activity (Broad sector): Services,273.197,Break in series,LFS - National Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2017,Female,Nature of job: Total,Economic activity (Broad sector): Total,1013.813,Break in series,LFS - National Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2017,Female,Nature of job: Total,Economic activity (Broad sector): Agriculture,307.514,Break in series,LFS - National Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2017,Female,Nature of job: Total,Economic activity (Broad sector): Non-agriculture,706.299,Break in series,LFS - National Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2017,Female,Nature of job: Total,Economic activity (Broad sector): Industry,62.532,Break in series,LFS - National Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2017,Female,Nature of job: Total,Economic activity (Broad sector): Services,643.031,Break in series,LFS - National Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2017,Female,Nature of job: Persons with informal main job,Economic activity (Broad sector): Total,814.523,Break in series,LFS - National Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2017,Female,Nature of job: Persons with informal main job,Economic activity (Broad sector): Agriculture,287.35,Break in series,LFS - National Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2017,Female,Nature of job: Persons with informal main job,Economic activity (Broad sector): Non-agriculture,527.174,Break in series,LFS - National Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2017,Female,Nature of job: Persons with informal main job,Economic activity (Broad sector): Industry,57.442,Break in series,LFS - National Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2017,Female,Nature of job: Persons with informal main job,Economic activity (Broad sector): Services,468.995,Break in series,LFS - National Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2017,Female,Nature of job: Persons with formal main job,Economic activity (Broad sector): Total,199.29,Break in series,LFS - National Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2017,Female,Nature of job: Persons with formal main job,Economic activity (Broad sector): Agriculture,20.164,Unreliable,LFS - National Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
