ref_area,ref_area.label,source,source.label,indicator,indicator.label,sex,sex.label,classif1,classif1.label,classif2,classif2.label,time,obs_value,obs_status,obs_status.label,note_classif,note_classif.label,note_indicator,note_indicator.label,note_source,note_source.label
AGO,Angola,BA:13951,LFS - Employment Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_M,Male,IFL_NATURE_INFORMAL,Nature of job: Persons with informal main job,ECO_AGGREGATE_TOTAL,Economic activity (Aggregate): Total,2025,2096.842,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
AGO,Angola,BA:13951,LFS - Employment Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_M,Male,IFL_NATURE_INFORMAL,Nature of job: Persons with informal main job,ECO_AGGREGATE_AGR,Economic activity (Aggregate): Agriculture,2025,125.191,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
AGO,Angola,BA:13951,LFS - Employment Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_M,Male,IFL_NATURE_INFORMAL,Nature of job: Persons with informal main job,ECO_AGGREGATE_MAN,Economic activity (Aggregate): Manufacturing,2025,143.597,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
AGO,Angola,BA:13951,LFS - Employment Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_M,Male,IFL_NATURE_INFORMAL,Nature of job: Persons with informal main job,ECO_AGGREGATE_CON,Economic activity (Aggregate): Construction,2025,169.911,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
AGO,Angola,BA:13951,LFS - Employment Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_M,Male,IFL_NATURE_INFORMAL,Nature of job: Persons with informal main job,ECO_AGGREGATE_MEL,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",2025,98.918,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
AGO,Angola,BA:13951,LFS - Employment Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_M,Male,IFL_NATURE_INFORMAL,Nature of job: Persons with informal main job,ECO_AGGREGATE_MKT,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",2025,793.211,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
AGO,Angola,BA:13951,LFS - Employment Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_M,Male,IFL_NATURE_INFORMAL,Nature of job: Persons with informal main job,ECO_AGGREGATE_PUB,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",2025,766.014,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
AGO,Angola,BA:13951,LFS - Employment Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_M,Male,IFL_NATURE_FORMAL,Nature of job: Persons with formal main job,ECO_AGGREGATE_TOTAL,Economic activity (Aggregate): Total,2025,437.932,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
AGO,Angola,BA:13951,LFS - Employment Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_M,Male,IFL_NATURE_FORMAL,Nature of job: Persons with formal main job,ECO_AGGREGATE_AGR,Economic activity (Aggregate): Agriculture,2025,9.446,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
AGO,Angola,BA:13951,LFS - Employment Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_M,Male,IFL_NATURE_FORMAL,Nature of job: Persons with formal main job,ECO_AGGREGATE_MAN,Economic activity (Aggregate): Manufacturing,2025,40.76,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
AGO,Angola,BA:13951,LFS - Employment Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_M,Male,IFL_NATURE_FORMAL,Nature of job: Persons with formal main job,ECO_AGGREGATE_CON,Economic activity (Aggregate): Construction,2025,53.554,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
AGO,Angola,BA:13951,LFS - Employment Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_M,Male,IFL_NATURE_FORMAL,Nature of job: Persons with formal main job,ECO_AGGREGATE_MEL,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",2025,72.778,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
AGO,Angola,BA:13951,LFS - Employment Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_M,Male,IFL_NATURE_FORMAL,Nature of job: Persons with formal main job,ECO_AGGREGATE_MKT,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",2025,223.72,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
AGO,Angola,BA:13951,LFS - Employment Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_M,Male,IFL_NATURE_FORMAL,Nature of job: Persons with formal main job,ECO_AGGREGATE_PUB,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",2025,37.674,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
AGO,Angola,BA:13951,LFS - Employment Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_F,Female,IFL_NATURE_TOTAL,Nature of job: Total,ECO_AGGREGATE_TOTAL,Economic activity (Aggregate): Total,2025,1253.382,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
AGO,Angola,BA:13951,LFS - Employment Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_F,Female,IFL_NATURE_TOTAL,Nature of job: Total,ECO_AGGREGATE_AGR,Economic activity (Aggregate): Agriculture,2025,33.0,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
AGO,Angola,BA:13951,LFS - Employment Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_F,Female,IFL_NATURE_TOTAL,Nature of job: Total,ECO_AGGREGATE_MAN,Economic activity (Aggregate): Manufacturing,2025,40.126,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
AGO,Angola,BA:13951,LFS - Employment Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_F,Female,IFL_NATURE_TOTAL,Nature of job: Total,ECO_AGGREGATE_CON,Economic activity (Aggregate): Construction,2025,11.646,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
AGO,Angola,BA:13951,LFS - Employment Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_F,Female,IFL_NATURE_TOTAL,Nature of job: Total,ECO_AGGREGATE_MEL,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",2025,15.181,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
AGO,Angola,BA:13951,LFS - Employment Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_F,Female,IFL_NATURE_TOTAL,Nature of job: Total,ECO_AGGREGATE_MKT,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",2025,317.768,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
AGO,Angola,BA:13951,LFS - Employment Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_F,Female,IFL_NATURE_TOTAL,Nature of job: Total,ECO_AGGREGATE_PUB,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",2025,835.661,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
AGO,Angola,BA:13951,LFS - Employment Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_F,Female,IFL_NATURE_INFORMAL,Nature of job: Persons with informal main job,ECO_AGGREGATE_TOTAL,Economic activity (Aggregate): Total,2025,1094.423,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
AGO,Angola,BA:13951,LFS - Employment Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_F,Female,IFL_NATURE_INFORMAL,Nature of job: Persons with informal main job,ECO_AGGREGATE_AGR,Economic activity (Aggregate): Agriculture,2025,30.765,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
AGO,Angola,BA:13951,LFS - Employment Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_F,Female,IFL_NATURE_INFORMAL,Nature of job: Persons with informal main job,ECO_AGGREGATE_MAN,Economic activity (Aggregate): Manufacturing,2025,33.029,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
AGO,Angola,BA:13951,LFS - Employment Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_F,Female,IFL_NATURE_INFORMAL,Nature of job: Persons with informal main job,ECO_AGGREGATE_CON,Economic activity (Aggregate): Construction,2025,4.215,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
AGO,Angola,BA:13951,LFS - Employment Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_F,Female,IFL_NATURE_INFORMAL,Nature of job: Persons with informal main job,ECO_AGGREGATE_MEL,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",2025,9.565,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
AGO,Angola,BA:13951,LFS - Employment Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_F,Female,IFL_NATURE_INFORMAL,Nature of job: Persons with informal main job,ECO_AGGREGATE_MKT,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",2025,223.156,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
AGO,Angola,BA:13951,LFS - Employment Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_F,Female,IFL_NATURE_INFORMAL,Nature of job: Persons with informal main job,ECO_AGGREGATE_PUB,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",2025,793.693,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
AGO,Angola,BA:13951,LFS - Employment Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_F,Female,IFL_NATURE_FORMAL,Nature of job: Persons with formal main job,ECO_AGGREGATE_TOTAL,Economic activity (Aggregate): Total,2025,158.959,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
AGO,Angola,BA:13951,LFS - Employment Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_F,Female,IFL_NATURE_FORMAL,Nature of job: Persons with formal main job,ECO_AGGREGATE_AGR,Economic activity (Aggregate): Agriculture,2025,2.235,U,Unreliable,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
AGO,Angola,BA:13951,LFS - Employment Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_F,Female,IFL_NATURE_FORMAL,Nature of job: Persons with formal main job,ECO_AGGREGATE_MAN,Economic activity (Aggregate): Manufacturing,2025,7.097,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
AGO,Angola,BA:13951,LFS - Employment Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_F,Female,IFL_NATURE_FORMAL,Nature of job: Persons with formal main job,ECO_AGGREGATE_CON,Economic activity (Aggregate): Construction,2025,7.431,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
AGO,Angola,BA:13951,LFS - Employment Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_F,Female,IFL_NATURE_FORMAL,Nature of job: Persons with formal main job,ECO_AGGREGATE_MEL,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",2025,5.616,U,Unreliable,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
AGO,Angola,BA:13951,LFS - Employment Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_F,Female,IFL_NATURE_FORMAL,Nature of job: Persons with formal main job,ECO_AGGREGATE_MKT,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",2025,94.612,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
AGO,Angola,BA:13951,LFS - Employment Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_F,Female,IFL_NATURE_FORMAL,Nature of job: Persons with formal main job,ECO_AGGREGATE_PUB,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",2025,41.968,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
AGO,Angola,BA:13951,LFS - Employment Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_T,Total,IFL_NATURE_TOTAL,Nature of job: Total,ECO_ISIC4_TOTAL,Economic activity (ISIC-Rev.4): Total,2025,3788.156,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
AGO,Angola,BA:13951,LFS - Employment Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_T,Total,IFL_NATURE_TOTAL,Nature of job: Total,ECO_ISIC4_A,Economic activity (ISIC-Rev.4): A. Agriculture; forestry and fishing,2025,167.637,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
AGO,Angola,BA:13951,LFS - Employment Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_T,Total,IFL_NATURE_TOTAL,Nature of job: Total,ECO_ISIC4_B,Economic activity (ISIC-Rev.4): B. Mining and quarrying,2025,144.027,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
AGO,Angola,BA:13951,LFS - Employment Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_T,Total,IFL_NATURE_TOTAL,Nature of job: Total,ECO_ISIC4_C,Economic activity (ISIC-Rev.4): C. Manufacturing,2025,224.483,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
AGO,Angola,BA:13951,LFS - Employment Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_T,Total,IFL_NATURE_TOTAL,Nature of job: Total,ECO_ISIC4_D,"Economic activity (ISIC-Rev.4): D. Electricity; gas, steam and air conditioning supply",2025,23.42,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
AGO,Angola,BA:13951,LFS - Employment Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_T,Total,IFL_NATURE_TOTAL,Nature of job: Total,ECO_ISIC4_E,"Economic activity (ISIC-Rev.4): E. Water supply; sewerage, waste management and remediation activities",2025,19.43,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
AGO,Angola,BA:13951,LFS - Employment Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_T,Total,IFL_NATURE_TOTAL,Nature of job: Total,ECO_ISIC4_F,Economic activity (ISIC-Rev.4): F. Construction,2025,235.111,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
AGO,Angola,BA:13951,LFS - Employment Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_T,Total,IFL_NATURE_TOTAL,Nature of job: Total,ECO_ISIC4_G,Economic activity (ISIC-Rev.4): G. Wholesale and retail trade; repair of motor vehicles and motorcycles,2025,455.065,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
AGO,Angola,BA:13951,LFS - Employment Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_T,Total,IFL_NATURE_TOTAL,Nature of job: Total,ECO_ISIC4_H,Economic activity (ISIC-Rev.4): H. Transportation and storage,2025,316.438,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
AGO,Angola,BA:13951,LFS - Employment Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_T,Total,IFL_NATURE_TOTAL,Nature of job: Total,ECO_ISIC4_I,Economic activity (ISIC-Rev.4): I. Accommodation and food service activities,2025,116.152,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
AGO,Angola,BA:13951,LFS - Employment Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_T,Total,IFL_NATURE_TOTAL,Nature of job: Total,ECO_ISIC4_J,Economic activity (ISIC-Rev.4): J. Information and communication,2025,42.348,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
AGO,Angola,BA:13951,LFS - Employment Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_T,Total,IFL_NATURE_TOTAL,Nature of job: Total,ECO_ISIC4_K,Economic activity (ISIC-Rev.4): K. Financial and insurance activities,2025,50.77,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
AGO,Angola,BA:13951,LFS - Employment Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_T,Total,IFL_NATURE_TOTAL,Nature of job: Total,ECO_ISIC4_L,Economic activity (ISIC-Rev.4): L. Real estate activities,2025,6.242,U,Unreliable,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
AGO,Angola,BA:13951,LFS - Employment Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_T,Total,IFL_NATURE_TOTAL,Nature of job: Total,ECO_ISIC4_M,"Economic activity (ISIC-Rev.4): M. Professional, scientific and technical activities",2025,31.243,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
AGO,Angola,BA:13951,LFS - Employment Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_T,Total,IFL_NATURE_TOTAL,Nature of job: Total,ECO_ISIC4_N,Economic activity (ISIC-Rev.4): N. Administrative and support service activities,2025,316.441,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
AGO,Angola,BA:13951,LFS - Employment Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_T,Total,IFL_NATURE_TOTAL,Nature of job: Total,ECO_ISIC4_O,Economic activity (ISIC-Rev.4): O. Public administration and defence; compulsory social security,2025,564.561,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
